id,source,destination,distance
5876,ricepl-5.cs.rice.edu,pl2.cs.unm.edu,753.179
5877,ricepl-5.cs.rice.edu,planetlab2.cnis.nyit.edu,1442.12
5878,ricepl-5.cs.rice.edu,planetlab2.rutgers.edu,1394.62
5879,ricepl-5.cs.rice.edu,planetlab2.cs.du.edu,875.731
5880,ricepl-5.cs.rice.edu,planetlab2.ucsd.edu,1305.56
5881,ricepl-5.cs.rice.edu,planetlab3.cs.uoregon.edu,1807.64
5882,ricepl-5.cs.rice.edu,planetlab-01.bu.edu,1604.56
5883,ricepl-5.cs.rice.edu,planetlab4.cnds.jhu.edu,1255.11
5884,ricepl-5.cs.rice.edu,planetlabtwo.ccs.neu.edu,1608.38
5885,ricepl-5.cs.rice.edu,planetlab1.cs.purdue.edu,880.361
5886,ricepl-5.cs.rice.edu,planetlab2.tsuniv.edu,666.281
5887,ricepl-5.cs.rice.edu,planetlab1.tsuniv.edu,666.281
5888,ricepl-5.cs.rice.edu,planetlab3.ucsd.edu,1305.56
5889,ricepl-5.cs.rice.edu,pl-node-1.csl.sri.com,1625.02
5890,ricepl-5.cs.rice.edu,node2.planetlab.mathcs.emory.edu,707.811
5891,ricepl-5.cs.rice.edu,planetlab5.csee.usf.edu,793.014
5892,ricepl-5.cs.rice.edu,planetlab1.emich.edu,1084.92
5893,ricepl-5.cs.rice.edu,75-130-96-12.static.oxfr.ma.charter.com,1569.54
5894,ricepl-5.cs.rice.edu,ebb.colgate.edu,1422.74
5895,ricepl-5.cs.rice.edu,kc-sce-plab2.umkc.edu,645.369
5896,ricepl-5.cs.rice.edu,node1.planetlab.mathcs.emory.edu,707.811
5897,ricepl-5.cs.rice.edu,pl1.cs.montana.edu,1389.79
5898,ricepl-5.cs.rice.edu,pl3.cs.unm.edu,753.179
5899,ricepl-5.cs.rice.edu,plab3.eece.ksu.edu,657.701
5900,ricepl-5.cs.rice.edu,planet3.cc.gt.atl.ga.us,703.634
5901,ricepl-5.cs.rice.edu,planetlab-01.cs.princeton.edu,1378.87
5902,ricepl-5.cs.rice.edu,planetlab-02.bu.edu,1604.56
5903,ricepl-5.cs.rice.edu,planetlab-02.vt.nodes.planet-lab.org,1004.59
5904,ricepl-5.cs.rice.edu,planetlab04.cs.washington.edu,1891.34
5905,ricepl-5.cs.rice.edu,planetlab1.clemson.edu,809.002
5906,ricepl-5.cs.rice.edu,planetlab1.cnds.jhu.edu,1255.11
5907,ricepl-5.cs.rice.edu,planetlab1.cnis.nyit.edu,1442.12
5908,ricepl-5.cs.rice.edu,planetlab1.cs.du.edu,875.731
5909,ricepl-5.cs.rice.edu,planetlab1.csee.usf.edu,793.014
5910,ricepl-5.cs.rice.edu,planetlab-1.cse.ohio-state.edu,994.923
5911,ricepl-5.cs.rice.edu,planetlab1.cs.okstate.edu,452.769
5912,ricepl-5.cs.rice.edu,planetlab1.cs.ucla.edu,1381.94
5913,ricepl-5.cs.rice.edu,planetlab1.csuohio.edu,1118.05
5914,ricepl-5.cs.rice.edu,planetlab1.emich.edu,1084.92
5915,ricepl-5.cs.rice.edu,planetlab1.netlab.uky.edu,847.551
5916,ricepl-5.cs.rice.edu,planetlab1.ucsd.edu,1305.56
5917,ricepl-5.cs.rice.edu,planetlab2.acis.ufl.edu,787.171
5918,ricepl-5.cs.rice.edu,planetlab2.arizona-gigapop.net,936.827
5919,ricepl-5.cs.rice.edu,planetlab2.citadel.edu,934.933
5920,ricepl-5.cs.rice.edu,planetlab-2.cse.ohio-state.edu,994.923
5921,ricepl-5.cs.rice.edu,planetlab2.cs.pitt.edu,1132.48
5922,ricepl-5.cs.rice.edu,planetlab2.cs.purdue.edu,880.361
5923,ricepl-5.cs.rice.edu,planet-lab2.cs.ucr.edu,1321.13
5924,ricepl-5.cs.rice.edu,planetlab2.cs.uiuc.edu,823.898
5925,ricepl-5.cs.rice.edu,planetlab2.cs.uml.edu,1603.2
5926,ricepl-5.cs.rice.edu,planetlab2.cs.unc.edu,1039.8
5927,ricepl-5.cs.rice.edu,planetlab2.cs.uoregon.edu,1807.64
5928,ricepl-5.cs.rice.edu,planetlab2.temple.edu,1343.8
5929,ricepl-5.cs.rice.edu,planetlab2.unl.edu,768.76
5930,ricepl-5.cs.rice.edu,planetlab2.unr.edu,1538.5
5931,ricepl-5.cs.rice.edu,planetlab2.uta.edu,231.384
5932,ricepl-5.cs.rice.edu,planetlab2.utdallas.edu,239.302
5933,ricepl-5.cs.rice.edu,planetlab3.eecs.umich.edu,1084.36
5934,ricepl-5.cs.rice.edu,planetlab3.rutgers.edu,1394.62
5935,ricepl-5.cs.rice.edu,planetlab3.wail.wisc.edu,980.561
5936,ricepl-5.cs.rice.edu,planetlab4.tamu.edu,83.4561
5937,ricepl-5.cs.rice.edu,planetlab-5.eecs.cwru.edu,1120.59
5938,ricepl-5.cs.rice.edu,planetlabone.ccs.neu.edu,1608.38
5939,ricepl-5.cs.rice.edu,pl-node-0.csl.sri.com,1625.02
5940,ricepl-5.cs.rice.edu,pluto.cs.brown.edu,1574.35
5941,ricepl-5.cs.rice.edu,ricepl-5.cs.rice.edu,0
5942,ricepl-5.cs.rice.edu,salt.planetlab.cs.umd.edu,1228.18
5943,ricepl-5.cs.rice.edu,75-130-96-13.static.oxfr.ma.charter.com,1569.54
5944,ricepl-5.cs.rice.edu,pl1.eecs.utk.edu,791.189
5945,ricepl-5.cs.rice.edu,planetlab-01.vt.nodes.planet-lab.org,1004.59
5946,ricepl-5.cs.rice.edu,planetlab-04.vt.nodes.planet-lab.org,1004.59
5947,ricepl-5.cs.rice.edu,planetlab-4.eecs.cwru.edu,1120.59
5948,ricepl-5.cs.rice.edu,planetlab01.cs.washington.edu,1891.34
5949,ricepl-5.cs.rice.edu,planetlab02.cs.washington.edu,1891.34
5950,ricepl-5.cs.rice.edu,planetlab1.arizona-gigapop.net,936.827
5951,ricepl-5.cs.rice.edu,planetlab1.cs.unc.edu,1039.8
5952,ricepl-5.cs.rice.edu,planetlab1.postel.org,1382.31
5953,ricepl-5.cs.rice.edu,planet3.cc.gt.atl.ga.us,703.634
5954,ricepl-5.cs.rice.edu,planetlab4.cs.uoregon.edu,1807.64
5955,ricepl-5.cs.rice.edu,planetlab1.rutgers.edu,1394.62
5956,ricepl-5.cs.rice.edu,planetlab2.cs.ucla.edu,1381.94
5957,ricepl-5.cs.rice.edu,planetlab3.cnds.jhu.edu,1255.11
5958,ricepl-5.cs.rice.edu,planetlab03.cs.washington.edu,1891.34
5959,ricepl-5.cs.rice.edu,planetlab1.cs.uml.edu,1603.2
5960,ricepl-5.cs.rice.edu,planetlab1.acis.ufl.edu,787.171
5961,ricepl-5.cs.rice.edu,planetlab5.eecs.umich.edu,1084.36
5962,ricepl-5.cs.rice.edu,planetlab1.temple.edu,1343.8
5963,ricepl-5.cs.rice.edu,planetlab4.csee.usf.edu,793.014
5964,salt.planetlab.cs.umd.edu,planetlab1.unr.edu,2271.58
5965,salt.planetlab.cs.umd.edu,pl2.cs.unm.edu,1653.08
5966,salt.planetlab.cs.umd.edu,planetlab2.cnis.nyit.edu,217.196
5967,salt.planetlab.cs.umd.edu,planetlab2.rutgers.edu,170.037
5968,salt.planetlab.cs.umd.edu,planetlab2.cs.du.edu,1492.07
5969,salt.planetlab.cs.umd.edu,planetlab2.ucsd.edu,2274.55
5970,salt.planetlab.cs.umd.edu,planetlab3.cs.uoregon.edu,2379.84
5971,salt.planetlab.cs.umd.edu,planetlab-01.bu.edu,384.246
5972,salt.planetlab.cs.umd.edu,planetlab4.cnds.jhu.edu,29.9522
5973,salt.planetlab.cs.umd.edu,planetlabtwo.ccs.neu.edu,387.964
5974,salt.planetlab.cs.umd.edu,planetlab1.cs.purdue.edu,539.021
5975,salt.planetlab.cs.umd.edu,planetlab2.tsuniv.edu,575.094
5976,salt.planetlab.cs.umd.edu,planetlab1.tsuniv.edu,575.094
5977,salt.planetlab.cs.umd.edu,planetlab3.ucsd.edu,2274.55
5978,salt.planetlab.cs.umd.edu,pl-node-1.csl.sri.com,2432.23
5979,salt.planetlab.cs.umd.edu,node2.planetlab.mathcs.emory.edu,545.181
5980,salt.planetlab.cs.umd.edu,planetlab5.csee.usf.edu,817.887
5981,salt.planetlab.cs.umd.edu,planetlab1.emich.edu,416.206
5982,salt.planetlab.cs.umd.edu,75-130-96-12.static.oxfr.ma.charter.com,352.045
5983,salt.planetlab.cs.umd.edu,ebb.colgate.edu,274.685
5984,salt.planetlab.cs.umd.edu,kc-sce-plab2.umkc.edu,945.297
5985,salt.planetlab.cs.umd.edu,node1.planetlab.mathcs.emory.edu,545.181
5986,salt.planetlab.cs.umd.edu,pl1.cs.montana.edu,1787.43
5987,salt.planetlab.cs.umd.edu,pl3.cs.unm.edu,1653.08
5988,salt.planetlab.cs.umd.edu,plab3.eece.ksu.edu,1051.62
5989,salt.planetlab.cs.umd.edu,planet3.cc.gt.atl.ga.us,548.78
5990,salt.planetlab.cs.umd.edu,planetlab-01.cs.princeton.edu,153.981
5991,salt.planetlab.cs.umd.edu,planetlab-02.bu.edu,384.246
5992,salt.planetlab.cs.umd.edu,planetlab-02.vt.nodes.planet-lab.org,225.227
5993,salt.planetlab.cs.umd.edu,planetlab04.cs.washington.edu,2322.19
5994,salt.planetlab.cs.umd.edu,planetlab1.clemson.edu,441.518
5995,salt.planetlab.cs.umd.edu,planetlab1.cnds.jhu.edu,29.9522
5996,salt.planetlab.cs.umd.edu,planetlab1.cnis.nyit.edu,217.196
5997,salt.planetlab.cs.umd.edu,planetlab1.cs.du.edu,1492.07
5998,salt.planetlab.cs.umd.edu,planetlab1.csee.usf.edu,817.887
5999,salt.planetlab.cs.umd.edu,planetlab-1.cse.ohio-state.edu,331.61
6000,salt.planetlab.cs.umd.edu,planetlab1.cs.okstate.edu,1117.74
6001,salt.planetlab.cs.umd.edu,planetlab1.cs.ucla.edu,2308.86
6002,salt.planetlab.cs.umd.edu,planetlab1.csuohio.edu,303.981
6003,salt.planetlab.cs.umd.edu,planetlab1.emich.edu,416.206
6004,salt.planetlab.cs.umd.edu,planetlab1.netlab.uky.edu,413.872
6005,salt.planetlab.cs.umd.edu,planetlab1.ucsd.edu,2274.55
6006,salt.planetlab.cs.umd.edu,planetlab2.acis.ufl.edu,710.998
6007,salt.planetlab.cs.umd.edu,planetlab2.arizona-gigapop.net,1954.15
6008,salt.planetlab.cs.umd.edu,planetlab2.citadel.edu,459.772
6009,salt.planetlab.cs.umd.edu,planetlab-2.cse.ohio-state.edu,331.61
6010,salt.planetlab.cs.umd.edu,planetlab2.cs.pitt.edu,184.814
6011,salt.planetlab.cs.umd.edu,planetlab2.cs.purdue.edu,539.021
6012,salt.planetlab.cs.umd.edu,planet-lab2.cs.ucr.edu,2255.49
6013,salt.planetlab.cs.umd.edu,planetlab2.cs.uiuc.edu,605.683
6014,salt.planetlab.cs.umd.edu,planetlab2.cs.uml.edu,387.717
6015,salt.planetlab.cs.umd.edu,planetlab2.cs.unc.edu,241.162
6016,salt.planetlab.cs.umd.edu,planetlab2.cs.uoregon.edu,2379.84
6017,salt.planetlab.cs.umd.edu,planetlab2.temple.edu,117.417
6018,salt.planetlab.cs.umd.edu,planetlab2.unl.edu,1050.74
6019,salt.planetlab.cs.umd.edu,planetlab2.unr.edu,2271.58
6020,salt.planetlab.cs.umd.edu,planetlab2.uta.edu,1206.26
6021,salt.planetlab.cs.umd.edu,planetlab2.utdallas.edu,1179.41
6022,salt.planetlab.cs.umd.edu,planetlab3.eecs.umich.edu,421.809
6023,salt.planetlab.cs.umd.edu,planetlab3.rutgers.edu,170.037
6024,salt.planetlab.cs.umd.edu,planetlab3.wail.wisc.edu,706.421
6025,salt.planetlab.cs.umd.edu,planetlab4.tamu.edu,1239.81
6026,salt.planetlab.cs.umd.edu,planetlab-5.eecs.cwru.edu,301.018
6027,salt.planetlab.cs.umd.edu,planetlabone.ccs.neu.edu,387.964
6028,salt.planetlab.cs.umd.edu,pl-node-0.csl.sri.com,2432.23
6029,salt.planetlab.cs.umd.edu,pluto.cs.brown.edu,350.267
6030,salt.planetlab.cs.umd.edu,ricepl-5.cs.rice.edu,1228.18
6031,salt.planetlab.cs.umd.edu,salt.planetlab.cs.umd.edu,0
6032,salt.planetlab.cs.umd.edu,75-130-96-13.static.oxfr.ma.charter.com,352.045
6033,salt.planetlab.cs.umd.edu,pl1.eecs.utk.edu,437.047
6034,salt.planetlab.cs.umd.edu,planetlab-01.vt.nodes.planet-lab.org,225.227
6035,salt.planetlab.cs.umd.edu,planetlab-04.vt.nodes.planet-lab.org,225.227
6036,salt.planetlab.cs.umd.edu,planetlab-4.eecs.cwru.edu,301.018
6037,salt.planetlab.cs.umd.edu,planetlab01.cs.washington.edu,2322.19
6038,salt.planetlab.cs.umd.edu,planetlab02.cs.washington.edu,2322.19
6039,salt.planetlab.cs.umd.edu,planetlab1.arizona-gigapop.net,1954.15
6040,salt.planetlab.cs.umd.edu,planetlab1.cs.unc.edu,241.162
6041,salt.planetlab.cs.umd.edu,planetlab1.postel.org,2312.03
6042,salt.planetlab.cs.umd.edu,planet3.cc.gt.atl.ga.us,548.78
6043,salt.planetlab.cs.umd.edu,planetlab4.cs.uoregon.edu,2379.84
6044,salt.planetlab.cs.umd.edu,planetlab1.rutgers.edu,170.037
6045,salt.planetlab.cs.umd.edu,planetlab2.cs.ucla.edu,2308.86
6046,salt.planetlab.cs.umd.edu,planetlab3.cnds.jhu.edu,29.9522
6047,salt.planetlab.cs.umd.edu,planetlab03.cs.washington.edu,2322.19
6048,salt.planetlab.cs.umd.edu,planetlab1.cs.uml.edu,387.717
6049,salt.planetlab.cs.umd.edu,planetlab1.acis.ufl.edu,710.998
6050,salt.planetlab.cs.umd.edu,planetlab5.eecs.umich.edu,421.809
6051,salt.planetlab.cs.umd.edu,planetlab1.temple.edu,117.417
6052,salt.planetlab.cs.umd.edu,planetlab4.csee.usf.edu,817.887
6053,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.unr.edu,2480.67
6054,75-130-96-13.static.oxfr.ma.charter.com,pl2.cs.unm.edu,1929.31
6055,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cnis.nyit.edu,137.18
6056,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.rutgers.edu,182.583
6057,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.du.edu,1727.76
6058,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.ucsd.edu,2539.12
6059,75-130-96-13.static.oxfr.ma.charter.com,planetlab3.cs.uoregon.edu,2543.96
6060,75-130-96-13.static.oxfr.ma.charter.com,planetlab-01.bu.edu,36.6503
6061,75-130-96-13.static.oxfr.ma.charter.com,planetlab4.cnds.jhu.edu,322.619
6062,75-130-96-13.static.oxfr.ma.charter.com,planetlabtwo.ccs.neu.edu,40.3915
6063,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cs.purdue.edu,792.812
6064,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.tsuniv.edu,906.301
6065,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.tsuniv.edu,906.301
6066,75-130-96-13.static.oxfr.ma.charter.com,planetlab3.ucsd.edu,2539.12
6067,75-130-96-13.static.oxfr.ma.charter.com,pl-node-1.csl.sri.com,2652.97
6068,75-130-96-13.static.oxfr.ma.charter.com,node2.planetlab.mathcs.emory.edu,896.963
6069,75-130-96-13.static.oxfr.ma.charter.com,planetlab5.csee.usf.edu,1148.32
6070,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.emich.edu,603.6
6071,75-130-96-13.static.oxfr.ma.charter.com,75-130-96-12.static.oxfr.ma.charter.com,0
6072,75-130-96-13.static.oxfr.ma.charter.com,ebb.colgate.edu,193.358
6073,75-130-96-13.static.oxfr.ma.charter.com,kc-sce-plab2.umkc.edu,1210.5
6074,75-130-96-13.static.oxfr.ma.charter.com,node1.planetlab.mathcs.emory.edu,896.963
6075,75-130-96-13.static.oxfr.ma.charter.com,pl1.cs.montana.edu,1945.63
6076,75-130-96-13.static.oxfr.ma.charter.com,pl3.cs.unm.edu,1929.31
6077,75-130-96-13.static.oxfr.ma.charter.com,plab3.eece.ksu.edu,1310.07
6078,75-130-96-13.static.oxfr.ma.charter.com,planet3.cc.gt.atl.ga.us,900.516
6079,75-130-96-13.static.oxfr.ma.charter.com,planetlab-01.cs.princeton.edu,198.543
6080,75-130-96-13.static.oxfr.ma.charter.com,planetlab-02.bu.edu,36.6503
6081,75-130-96-13.static.oxfr.ma.charter.com,planetlab-02.vt.nodes.planet-lab.org,575.302
6082,75-130-96-13.static.oxfr.ma.charter.com,planetlab04.cs.washington.edu,2452.48
6083,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.clemson.edu,793.524
6084,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cnds.jhu.edu,322.619
6085,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cnis.nyit.edu,137.18
6086,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76
6087,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.csee.usf.edu,1148.32
6088,75-130-96-13.static.oxfr.ma.charter.com,planetlab-1.cse.ohio-state.edu,604.59
6089,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cs.okstate.edu,1411.82
6090,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cs.ucla.edu,2562.54
6091,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.csuohio.edu,509.976
6092,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.emich.edu,603.6
6093,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.netlab.uky.edu,730.519
6094,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.ucsd.edu,2539.12
6095,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.acis.ufl.edu,1046.62
6096,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.arizona-gigapop.net,2239.32
6097,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.citadel.edu,791.667
6098,75-130-96-13.static.oxfr.ma.charter.com,planetlab-2.cse.ohio-state.edu,604.59
6099,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.pitt.edu,447.326
6100,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.purdue.edu,792.812
6101,75-130-96-13.static.oxfr.ma.charter.com,planet-lab2.cs.ucr.edu,2512.6
6102,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.uiuc.edu,865.205
6103,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.uml.edu,36.0409
6104,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.unc.edu,585.249
6105,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.uoregon.edu,2543.96
6106,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.temple.edu,235.434
6107,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.unl.edu,1285.07
6108,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.unr.edu,2480.67
6109,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.uta.edu,1528.06
6110,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.utdallas.edu,1500.68
6111,75-130-96-13.static.oxfr.ma.charter.com,planetlab3.eecs.umich.edu,607.964
6112,75-130-96-13.static.oxfr.ma.charter.com,planetlab3.rutgers.edu,182.583
6113,75-130-96-13.static.oxfr.ma.charter.com,planetlab3.wail.wisc.edu,893.001
6114,75-130-96-13.static.oxfr.ma.charter.com,planetlab4.tamu.edu,1575.31
6115,75-130-96-13.static.oxfr.ma.charter.com,planetlab-5.eecs.cwru.edu,506.531
6116,75-130-96-13.static.oxfr.ma.charter.com,planetlabone.ccs.neu.edu,40.3915
6117,75-130-96-13.static.oxfr.ma.charter.com,pl-node-0.csl.sri.com,2652.97
6118,75-130-96-13.static.oxfr.ma.charter.com,pluto.cs.brown.edu,37.1802
6119,75-130-96-13.static.oxfr.ma.charter.com,ricepl-5.cs.rice.edu,1569.54
6120,75-130-96-13.static.oxfr.ma.charter.com,salt.planetlab.cs.umd.edu,352.045
6121,75-130-96-13.static.oxfr.ma.charter.com,75-130-96-13.static.oxfr.ma.charter.com,0
6122,75-130-96-13.static.oxfr.ma.charter.com,pl1.eecs.utk.edu,782.194
6123,75-130-96-13.static.oxfr.ma.charter.com,planetlab-01.vt.nodes.planet-lab.org,575.302
6124,75-130-96-13.static.oxfr.ma.charter.com,planetlab-04.vt.nodes.planet-lab.org,575.302
6125,75-130-96-13.static.oxfr.ma.charter.com,planetlab-4.eecs.cwru.edu,506.531
6126,75-130-96-13.static.oxfr.ma.charter.com,planetlab01.cs.washington.edu,2452.48
6127,75-130-96-13.static.oxfr.ma.charter.com,planetlab02.cs.washington.edu,2452.48
6128,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.arizona-gigapop.net,2239.32
6129,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cs.unc.edu,585.249
6130,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.postel.org,2566.26
6131,75-130-96-13.static.oxfr.ma.charter.com,planet3.cc.gt.atl.ga.us,900.516
6132,75-130-96-13.static.oxfr.ma.charter.com,planetlab4.cs.uoregon.edu,2543.96
6133,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.rutgers.edu,182.583
6134,75-130-96-13.static.oxfr.ma.charter.com,planetlab2.cs.ucla.edu,2562.54
6135,75-130-96-13.static.oxfr.ma.charter.com,planetlab3.cnds.jhu.edu,322.619
6136,75-130-96-13.static.oxfr.ma.charter.com,planetlab03.cs.washington.edu,2452.48
6137,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.cs.uml.edu,36.0409
6138,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.acis.ufl.edu,1046.62
6139,75-130-96-13.static.oxfr.ma.charter.com,planetlab5.eecs.umich.edu,607.964
6140,75-130-96-13.static.oxfr.ma.charter.com,planetlab1.temple.edu,235.434
6141,75-130-96-13.static.oxfr.ma.charter.com,planetlab4.csee.usf.edu,1148.32
6142,pl1.eecs.utk.edu,planetlab1.unr.edu,1962.84
6143,pl1.eecs.utk.edu,pl2.cs.unm.edu,1275.99
6144,pl1.eecs.utk.edu,planetlab2.cnis.nyit.edu,652.029
6145,pl1.eecs.utk.edu,planetlab2.rutgers.edu,604.473
6146,pl1.eecs.utk.edu,planetlab2.cs.du.edu,1173.42
6147,pl1.eecs.utk.edu,planetlab2.ucsd.edu,1900.86
6148,pl1.eecs.utk.edu,planetlab3.cs.uoregon.edu,2123.49
6149,pl1.eecs.utk.edu,planetlab-01.bu.edu,816.418
6150,pl1.eecs.utk.edu,planetlab4.cnds.jhu.edu,464.257
6151,pl1.eecs.utk.edu,planetlabtwo.ccs.neu.edu,820.218
6152,pl1.eecs.utk.edu,planetlab1.cs.purdue.edu,349.194
6153,pl1.eecs.utk.edu,planetlab2.tsuniv.edu,162.383
6154,pl1.eecs.utk.edu,planetlab1.tsuniv.edu,162.383
6155,pl1.eecs.utk.edu,planetlab3.ucsd.edu,1900.86
6156,pl1.eecs.utk.edu,pl-node-1.csl.sri.com,2106.5
6157,pl1.eecs.utk.edu,node2.planetlab.mathcs.emory.edu,150.785
6158,pl1.eecs.utk.edu,planetlab5.csee.usf.edu,552.362
6159,pl1.eecs.utk.edu,planetlab1.emich.edu,435.592
6160,pl1.eecs.utk.edu,75-130-96-12.static.oxfr.ma.charter.com,782.194
6161,pl1.eecs.utk.edu,ebb.colgate.edu,652.531
6162,pl1.eecs.utk.edu,kc-sce-plab2.umkc.edu,620.832
6163,pl1.eecs.utk.edu,node1.planetlab.mathcs.emory.edu,150.785
6164,pl1.eecs.utk.edu,pl1.cs.montana.edu,1558.77
6165,pl1.eecs.utk.edu,pl3.cs.unm.edu,1275.99
6166,pl1.eecs.utk.edu,plab3.eece.ksu.edu,727.543
6167,pl1.eecs.utk.edu,planet3.cc.gt.atl.ga.us,152.274
6168,pl1.eecs.utk.edu,planetlab-01.cs.princeton.edu,588.6
6169,pl1.eecs.utk.edu,planetlab-02.bu.edu,816.418
6170,pl1.eecs.utk.edu,planetlab-02.vt.nodes.planet-lab.org,213.965
6171,pl1.eecs.utk.edu,planetlab04.cs.washington.edu,2109.32
6172,pl1.eecs.utk.edu,planetlab1.clemson.edu,107.532
6173,pl1.eecs.utk.edu,planetlab1.cnds.jhu.edu,464.257
6174,pl1.eecs.utk.edu,planetlab1.cnis.nyit.edu,652.029
6175,pl1.eecs.utk.edu,planetlab1.cs.du.edu,1173.42
6176,pl1.eecs.utk.edu,planetlab1.csee.usf.edu,552.362
6177,pl1.eecs.utk.edu,planetlab-1.cse.ohio-state.edu,282.917
6178,pl1.eecs.utk.edu,planetlab1.cs.okstate.edu,733.445
6179,pl1.eecs.utk.edu,planetlab1.cs.ucla.edu,1946.96
6180,pl1.eecs.utk.edu,planetlab1.csuohio.edu,402.676
6181,pl1.eecs.utk.edu,planetlab1.emich.edu,435.592
6182,pl1.eecs.utk.edu,planetlab1.netlab.uky.edu,147.904
6183,pl1.eecs.utk.edu,planetlab1.ucsd.edu,1900.86
6184,pl1.eecs.utk.edu,planetlab2.acis.ufl.edu,443.777
6185,pl1.eecs.utk.edu,planetlab2.arizona-gigapop.net,1561.68
6186,pl1.eecs.utk.edu,planetlab2.citadel.edu,314.216
6187,pl1.eecs.utk.edu,planetlab-2.cse.ohio-state.edu,282.917
6188,pl1.eecs.utk.edu,planetlab2.cs.pitt.edu,366.749
6189,pl1.eecs.utk.edu,planetlab2.cs.purdue.edu,349.194
6190,pl1.eecs.utk.edu,planet-lab2.cs.ucr.edu,1890.44
6191,pl1.eecs.utk.edu,planetlab2.cs.uiuc.edu,370.346
6192,pl1.eecs.utk.edu,planetlab2.cs.uml.edu,816.711
6193,pl1.eecs.utk.edu,planetlab2.cs.unc.edu,273.934
6194,pl1.eecs.utk.edu,planetlab2.cs.uoregon.edu,2123.49
6195,pl1.eecs.utk.edu,planetlab2.temple.edu,553.128
6196,pl1.eecs.utk.edu,planetlab2.unl.edu,765.724
6197,pl1.eecs.utk.edu,planetlab2.unr.edu,1962.84
6198,pl1.eecs.utk.edu,planetlab2.uta.edu,783.334
6199,pl1.eecs.utk.edu,planetlab2.utdallas.edu,757.425
6200,pl1.eecs.utk.edu,planetlab3.eecs.umich.edu,438.658
6201,pl1.eecs.utk.edu,planetlab3.rutgers.edu,604.473
6202,pl1.eecs.utk.edu,planetlab3.wail.wisc.edu,571.475
6203,pl1.eecs.utk.edu,planetlab4.tamu.edu,804.949
6204,pl1.eecs.utk.edu,planetlab-5.eecs.cwru.edu,403.721
6205,pl1.eecs.utk.edu,planetlabone.ccs.neu.edu,820.218
6206,pl1.eecs.utk.edu,pl-node-0.csl.sri.com,2106.5
6207,pl1.eecs.utk.edu,pluto.cs.brown.edu,784.825
6208,pl1.eecs.utk.edu,ricepl-5.cs.rice.edu,791.189
6209,pl1.eecs.utk.edu,salt.planetlab.cs.umd.edu,437.047
6210,pl1.eecs.utk.edu,75-130-96-13.static.oxfr.ma.charter.com,782.194
6211,pl1.eecs.utk.edu,pl1.eecs.utk.edu,0
6212,pl1.eecs.utk.edu,planetlab-01.vt.nodes.planet-lab.org,213.965
6213,pl1.eecs.utk.edu,planetlab-04.vt.nodes.planet-lab.org,213.965
6214,pl1.eecs.utk.edu,planetlab-4.eecs.cwru.edu,403.721
6215,pl1.eecs.utk.edu,planetlab01.cs.washington.edu,2109.32
6216,pl1.eecs.utk.edu,planetlab02.cs.washington.edu,2109.32
6217,pl1.eecs.utk.edu,planetlab1.arizona-gigapop.net,1561.68
6218,pl1.eecs.utk.edu,planetlab1.cs.unc.edu,273.934
6219,pl1.eecs.utk.edu,planetlab1.postel.org,1949.44
